,X,customer,traintest,churn,churndep,revenue,mou,recchrge,directas,overage,roam,changem,changer,dropvce,blckvce,unansvce,custcare,threeway,mourec,outcalls,incalls,peakvce,opeakvce,dropblk,callfwdv,callwait,months,uniqsubs,actvsubs,phones,models,eqpdays,age1,age2,children,credita,creditaa,prizmrur,prizmub,prizmtwn,refurb,webcap,truck,rv,occprof,occcler,occcrft,occstud,occhmkr,occret,occself,ownrent,marryun,marryyes,mailord,mailres,mailflag,travel,pcown,creditcd,retcalls,retaccpt,newcelly,newcelln,refer,incmiss,income,mcycle,setprcm,setprc,retcall
29035,29035,1095999,0,0,NA,35.23749924,84.75,44.99000168,0.247500002,0,0,9.25,-0.247500002,1,0,5.666666508,0,0,22.12999916,5,0,26,4,1,0,0,8,1,1,1,1,229,NA,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29036,29036,1096000,0,0,NA,40.30749893,624.5,44.99000168,0.742500007,0,0,96.5,-3.367500067,4.333333492,0.666666687,57.33333206,0.666666687,0,106.7266693,43,26.66666603,82,151.3333282,5,0,0.333333343,8,1,1,2,2,190,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,99.98999023,0
29037,29037,1096002,0,0,NA,52.23749924,473.5,59.99000168,1.732499957,0,0.514999986,-135.5,-1.257500052,0.333333343,4.666666508,16.33333397,0,0,144.9166718,17,0.333333343,55,52.33333206,5,0,0.666666687,8,2,2,1,1,229,62,60,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0
29038,29038,1096005,0,0,NA,126.7099991,589.75,89.98999786,0,141,0.319999993,213.25,98.95999908,2.333333254,1.666666627,6.666666508,0,0,50.6866684,9.666666985,1.666666627,47.33333206,22,5.333333492,0,0.666666687,8,2,2,1,1,229,26,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,6,0,1,0,0
29039,29039,1096006,0,0,NA,45.15000153,30.25,54.99000168,0,0,0.159999996,7.75,-0.159999996,0.666666687,0,2,0,0,2.686666727,1,0.666666687,2.666666746,7,1.333333373,0,0,8,1,1,1,1,229,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
29040,29040,1096007,0,0,NA,174.6824951,1975,84.98999786,7.920000076,227.75,0.097499996,67,45.38750076,5.666666508,41.33333206,52,2,0,207.6233368,54.66666794,2,464.6666565,247,47,0,11,8,1,1,1,1,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29041,29041,1096008,0,0,NA,19.98999977,8,29.98999977,0,0,0,-6,0,0,0,0.666666687,0,0,0,3.333333254,0,2,2.333333254,0,0,0,8,1,1,1,1,229,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0
29042,29042,1096011,0,0,NA,207.5650024,1368.5,54.26750183,2.722500086,372,10.92249966,-975.5,-155.8950043,9.666666985,1.666666627,157.6666718,10.66666698,6.666666508,236.7833405,57.66666794,13.33333302,306.6666565,182,11.33333302,0,8.666666985,8,1,1,1,1,229,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29043,29043,1096015,0,0,NA,37.84000015,250.25,41.40750122,1.237499952,0.5,0,-14.25,-5.090000153,1,1.333333373,5.333333492,4,0,23.9066658,1.666666627,0,21.66666603,13.66666698,2.333333254,0,0,8,1,1,1,1,228,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
29044,29044,1096020,0,0,NA,43.84500122,294.75,44.24000168,0.247500002,9.25,5.65749979,-6.75,-0.455000013,3,23.66666603,165.3333282,3,0,44.05666733,4,1.333333373,78.33333588,57.66666794,26.66666603,0,1.333333373,8,1,1,1,1,228,28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,0,1,0,0
29045,29045,1096021,0,0,NA,34.99000168,81,44.99000168,0,0,0,73,0,3.333333254,0,0.666666687,1.333333373,0.666666687,0.026666667,0,0,3.333333254,6.666666508,3.333333254,0,0,8,1,1,1,1,228,64,62,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0
29046,29046,1096023,0,0,NA,64.64749908,810.75,39.99000168,1.485000014,13,0,268.25,24.60250092,9.666666985,0.333333343,63,1,0,142.843338,30.66666603,5,108.6666641,135.3333282,10,0,0,8,1,1,2,2,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,129.9899902,0
29047,29047,1096029,0,0,NA,36.92499924,319.5,44.99000168,0,4.75,0,73.5,-1.784999967,14,2.666666746,16,11.33333302,0,28.45666695,20,1.666666627,35.66666794,54.33333206,16.66666603,0,0.333333343,8,1,1,2,2,34,54,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,9,0,0,29.98999023,0
29048,29048,1096032,0,0,NA,107.8324966,495,57.21250153,3.960000038,40.5,56.14250183,-222,-49.12250137,7.333333492,5.666666508,37.33333206,10.33333302,0,34.66333389,19.33333397,5.666666508,143.6666718,41,13,0,0.333333343,8,1,1,2,2,155,34,30,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,3,0,0,29.98999023,0
29049,29049,1096033,0,0,NA,82.76999664,648.25,49.67250061,0.247500002,90.25,0,-525.25,-124.0500031,34.33333206,8.666666985,136.3333282,5.333333492,5,182.1866608,68,0.666666687,196.3333282,118,43,0,2,8,1,1,1,1,228,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29050,29050,1096034,0,0,NA,117.9124985,587.25,40.99250031,1.485000014,63,0,217.75,-62.93249893,11.66666698,1.666666627,47,11.33333302,0.666666687,76.01000214,80.33333588,10.66666698,184.3333282,80.66666412,13.33333302,0,0.666666687,8,1,1,2,2,78,42,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,4,0,0,59.98999023,0
29051,29051,1096035,0,0,NA,44.99000168,0.25,44.99000168,0,0,0,-0.25,0,0,0,0.333333343,0,0,0,0,0,0,0,0,0,0,8,1,1,1,1,228,52,82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,9,0,1,0,0
29052,29052,1096036,0,0,NA,51.93999863,196.5,59.99000168,0,0,1.950000048,158.5,2.450000048,0.666666687,1.333333373,2.666666746,0,0,58.5933342,1,0,7.666666508,24,2,0,0,8,2,1,1,1,228,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
29053,29053,1096037,0,0,NA,25.43000031,329.25,23.58250046,0,2,0,-329.25,-51.22999954,1.666666627,1.333333373,53.66666794,16.66666603,0.666666687,141.7899933,31.66666603,27.66666603,93.33333588,75,3,0,0,8,1,1,1,1,228,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29054,29054,1096039,0,0,NA,40.08750153,1081.25,49.99000168,0,0.25,0,-137.25,-0.097499996,6.666666508,44,104,22.66666603,4.666666508,103.5733337,87.33333588,11.66666698,118.3333359,165,50.66666794,0,1.666666627,8,1,1,1,1,228,52,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0
29055,29055,1096040,0,0,NA,43.55250168,329.5,44.99000168,0.742500007,19.75,0,89.5,11.32750034,3.333333254,0,31.33333397,1.666666627,1,36.74000168,16.66666603,0,93,56.66666794,3.333333254,0,0,8,1,1,1,1,228,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0
29056,29056,1096045,0,0,NA,85.66999817,1705,56.52249908,0.247500002,81,0,902,48.04999924,3.666666746,13.33333302,176.3333282,15,0,129.363327,34.33333206,0,211.3333282,210,17,0,1,8,1,1,1,1,227,30,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
29057,29057,1096047,0,0,NA,50.43249893,505.25,59.99000168,0.247500002,0.5,0,44.75,0.337500006,18.66666603,2.666666746,91,0.666666687,0,88.47333527,24,9.666666985,84.66666412,122.6666641,21.33333397,0,0,8,7,5,2,1,223,46,40,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,199.9899902,0
29058,29058,1096050,0,0,NA,32.84999847,504.75,33.71749878,1.237499952,0,0,73.25,16.12999916,0.666666687,2.666666746,6,0.666666687,0,99.34666443,14,8.666666985,39.33333206,26.66666603,3.333333254,0,0,8,3,3,2,2,125,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,7,0,0,149.9899902,0
29059,29059,1096052,0,0,NA,37.88000107,128,34.99000168,0.99000001,3,0.699999988,106,5.309999943,1,0.333333343,3.666666746,0,0,19.7033329,0.333333343,0,27.33333397,11.66666698,1.333333373,0,0.333333343,8,3,1,1,1,227,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29060,29060,1096053,0,0,NA,44.59000015,135.75,29.98999977,0,36.5,0,-135.75,-14.60000038,3.666666746,0.666666687,38.66666794,0,0,99.65333557,6.666666508,2.333333254,51.33333206,59.33333206,4.333333492,0,0.666666687,8,3,2,2,2,93,34,34,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,4,0,0,29.98999023,0
29061,29061,1096055,0,0,NA,89.83750153,1290.25,57.69749832,0.495000005,94.75,0,478.75,68.15249634,34,6.666666508,48.33333206,8,0.333333343,366.7133484,99.33333588,17.33333397,154,177.3333282,41,0,6,8,2,1,1,1,227,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29062,29062,1096059,0,0,NA,88.4375,1431,49.99000168,0.247500002,120.5,0,546,9.552499771,6.333333492,70.33333588,28.66666603,7.666666508,0,213.593338,47,3.333333254,122,156.3333282,77,0,2.666666746,8,2,2,2,1,87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,129.9899902,0
29063,29063,1096062,0,0,NA,23.64249992,259.75,19.24749947,0.495000005,22.25,0,-259.75,-23.64249992,5.666666508,0,90.33333588,4,31.33333397,118.5833359,31,10,106,136.6666718,5.666666508,0,0,8,1,1,1,1,227,46,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0
29064,29064,1096065,0,0,NA,45.55250168,675.75,54.99000168,0,0,0.5625,-76.75,-0.5625,11.33333302,1.666666627,37.66666794,0.666666687,0,42.51666641,10.33333302,3.666666746,41.33333206,91.33333588,13,0,0,8,1,1,1,1,227,54,52,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0
29065,29065,1096067,0,0,NA,57.59000015,608.5,49.99000168,0,34,0,432.5,40.79999924,10.33333302,1.666666627,69.66666412,6,0,67.67333221,18.33333397,1.333333373,65.66666412,93.33333588,12,0,0,8,1,1,1,1,227,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0
29066,29066,1096069,0,0,NA,163.1074982,2055.75,159.9900055,13.11750031,0,0,-555.75,-3.217499971,27.33333397,26.66666603,103,1.333333373,0,763.25,87,13,531,288,54,0,40.66666794,8,3,1,2,2,147,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,199.9899902,0
29067,29067,1096071,0,0,NA,44.82249832,97.25,54.82249832,0,0,0,60.75,-14.83250046,1.333333373,2.333333254,2.666666746,0,0,0.566666663,4.666666508,0,5.666666508,8.333333015,3.666666746,0,0,8,1,1,1,1,227,38,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0
29068,29068,1096072,0,0,NA,54.87749863,735.25,44.99000168,1.485000014,64.75,0,-316.25,-19.88750076,33.66666794,9.666666985,37.33333206,18.33333397,0,137.0533295,17,3,77.66666412,117,43.33333206,0,2,8,1,1,1,1,227,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1
29069,29069,1096073,0,0,NA,71.84750366,1439.5,49.99000168,0.742500007,56.75,4.414999962,-5.5,-8.727499962,7,3,93.66666412,9.666666985,0.333333343,490.3933411,32.66666794,21.33333397,161,295.6666565,10,0,9.666666985,8,1,1,3,2,28,46,40,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,6,0,0,199.9899902,0
29070,29070,1096074,0,0,NA,43.78499985,351.5,5.789999962,0.495000005,0,0,-351.5,106.2149963,2,4.666666508,21.33333397,4.666666508,0,349.5933228,76,20.66666603,65.33333588,133.3333282,6.666666508,0,4.666666508,8,1,1,1,1,227,20,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
29071,29071,1096075,0,0,NA,17.39749908,95.25,20.99749947,0,0,0,-95.25,-17.39749908,6,3.666666746,7.666666508,3.333333254,0,69.28666687,0.666666687,1.333333373,42,25,9.666666985,0,0.333333343,8,1,1,1,1,227,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29072,29072,1096076,0,0,NA,65.14499664,450.25,59.99000168,3.960000038,3,0,-65.25,-2.815000057,9,0,41,3.666666746,0,80.41999817,24.33333397,4.333333492,64,90.66666412,9,0,0.666666687,8,1,1,1,1,227,38,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0
29073,29073,1096080,0,0,NA,41.16999817,272.25,44.99000168,0,15.5,0,-30.25,-4.179999828,3.666666746,0.666666687,13.66666698,0,0,24.68000031,1.333333373,0,46,19.66666603,4.333333492,0,0,8,2,2,1,1,226,50,48,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,9,0,1,0,0
29074,29074,1096082,0,0,NA,39.48500061,200.25,44.99000168,0.495000005,0,0,-25.25,-0.495000005,7,0.333333343,19.33333397,0,0,29.60000038,20.33333397,2,75.33333588,34.66666794,7.333333492,0,0,8,1,1,2,2,19,48,48,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,149.9899902,0
29075,29075,1096085,0,0,NA,77.69000244,625.75,79.98999786,0,34.25,0,190.25,-7.699999809,10.33333302,0,22.33333397,3.333333254,0,76.96666718,8.666666985,0,36,21.66666603,10.33333302,0,0,8,1,1,1,1,226,36,38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0
29076,29076,1096088,0,0,NA,38.96500015,483.75,44.99000168,0,0.5,0,85.25,-3.974999905,11,1.666666627,39.66666794,2,0.333333343,57.38999939,6,5.333333492,64.33333588,64.33333588,12.66666698,0,0,8,1,1,1,1,226,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29077,29077,1096094,0,0,NA,18.77499962,175.25,15.74750042,2.227499962,8.25,0,-175.25,-18.77499962,4.666666508,1.333333373,21.66666603,1.666666627,0,26.81666756,6.333333492,1,53,25.33333397,6.333333492,0,0.666666687,8,1,1,1,1,226,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29078,29078,1096096,0,0,NA,43.90250015,632.25,44.99000168,0,13.5,3.542500019,-80.25,9.837499619,26.66666603,7.666666508,42.66666794,0,0,112.496666,18.66666603,6,52.66666794,159,34.33333206,0,0.333333343,8,1,1,1,1,226,40,18,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
29079,29079,1096100,0,0,NA,71.56749725,1090,60.23249817,0,78.25,0.389999986,-249,-70.39749908,18.66666603,0.333333343,86.66666412,24.33333397,1.666666627,528.6099854,72.33333588,13.66666698,314,479.3333435,19,0,17.66666603,8,1,1,1,1,225,28,58,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0,0
29080,29080,1096102,0,0,NA,30.23749924,76,39.99000168,0.247500002,0,0,84,0.742500007,0.333333343,0,1,0,0,7.176666737,0.666666687,0,3,14.33333302,0.333333343,0,0,8,1,1,1,1,225,46,44,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,6,0,1,0,0
29081,29081,1096103,0,0,NA,248.2449951,5752.25,209.9900055,2.722500086,295,1.132500052,-205.25,-27.16500092,29.33333397,44.33333206,168,18,1.666666627,1316.420044,161.3333282,11.66666698,833.666687,293,73.66666412,0,63.33333206,8,1,1,2,1,182,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,149.9899902,0
29082,29082,1096104,0,0,NA,48.02999878,756.75,44.99000168,0.742500007,30.5,0.097499996,73.25,18.54000092,17.66666603,0.333333343,39,6,0.666666687,165.7033386,56.33333206,11,134,184,18,0,0.666666687,8,4,2,2,2,4,56,52,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,9,0,0,59.98999023,0
29083,29083,1096107,0,0,NA,72.21250153,380,38.09500122,0,88.75,2.730000019,-380,-102.2425003,21.66666603,2.333333254,30.33333397,5.333333492,0.666666687,156.1666718,30.66666603,20.66666603,157.3333282,91,24,0,0.666666687,8,1,1,1,1,225,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29084,29084,1096116,0,0,NA,46.94250107,1035.25,52.49000168,0,11.25,0,194.75,-6.952499866,7.333333492,2,128.3333282,6.666666508,0.333333343,135.6466675,31.66666603,8,137,244.6666718,9.333333015,0,0.666666687,8,2,1,1,1,225,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29085,29085,1096117,0,0,NA,10,28,10,0,0,0,-3,0,0.333333343,0,0.666666687,0,0,0,0,0,0,3,0.333333343,0,0,8,3,3,1,1,225,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0
29086,29086,1096119,0,0,NA,45.29249954,202,49.07249832,0,14.75,0.319999993,250,-9.022500038,3,0,0,0,0.666666687,3.180000067,0,0.333333343,18,7.333333492,3,0,0,8,1,1,2,2,87,48,46,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,9,0,0,149.9899902,0
29087,29087,1096124,0,0,NA,82.72250366,552.25,44.82249832,0,21,0,28.75,-31.13249969,1.333333373,11.33333302,103.3333359,3.333333254,1,150.8500061,9.666666985,3.333333254,143,102,12.66666698,0,1.333333373,8,1,1,1,1,225,42,34,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
29088,29088,1096125,0,0,NA,40.24000168,280,50.24000168,0,0,0,-34,-5.25,0,2,11.33333302,0,0,111.9133301,6,0.666666687,21,33.66666794,2,0,0.333333343,8,1,1,1,1,225,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29089,29089,1096126,0,0,NA,155.2725067,1512.5,79.98999786,0.742500007,227,3.74000001,-494.5,-44.69250107,27,28,112,3.333333254,16,348.0899963,63.66666794,6.333333492,168,266,63,0,6.333333492,8,1,1,2,2,90,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,149.9899902,0
29090,29090,1096127,0,0,NA,111.8024979,557.25,6.53249979,2.722500086,153.25,0,-557.25,38.19749832,5.333333492,4,81,27.33333397,1.333333373,371.8800049,28.66666603,14.33333302,117.3333359,206.6666718,9.333333015,0,8,8,1,1,1,1,225,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29091,29091,1096130,0,0,NA,33.63000107,373.5,33.24000168,0,1,0,-31.5,-3.640000105,8.666666985,0,11.66666698,11.66666698,0.666666687,53.56000137,27,3,52,73.33333588,8.666666985,0,0,8,1,1,3,3,85,46,44,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,129.9899902,0
29092,29092,1096131,0,0,NA,35.48500061,58.5,44.99000168,0.495000005,0,0,-35.5,-0.495000005,3.333333254,0,1.666666627,0,0.666666687,1.773333311,6,1.333333373,26,1.333333373,3.333333254,0,0,8,2,2,1,1,221,66,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,6,0,1,0,0
29093,29093,1096132,0,0,NA,43.72999954,1408.5,35.99000168,0.247500002,24.75,0,54.5,22.82999992,5.666666508,1.333333373,36,2.666666746,0,570.2233276,66.66666412,38.66666794,94.66666412,167,7,0,0,8,3,3,4,3,30,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,149.9899902,0
29094,29094,1096133,0,0,NA,55.24000168,253.5,59.99000168,0,0,0,49.5,3.75,1.333333373,1.666666627,7,0,0,20.41333389,13.33333302,7.666666508,54.66666794,32.66666794,3,0,0,8,2,2,1,1,224,44,50,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0
29095,29095,1096134,0,0,NA,50.58000183,196.25,50.99499893,1.237499952,1.5,2.762500048,-105.25,34,0,1.666666627,10,0.666666687,0,9.960000038,7,3.333333254,21.66666603,7.666666508,1.666666627,0,0.333333343,8,1,1,1,1,224,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
29096,29096,1096137,0,0,NA,84.08000183,1003.25,51.27999878,1.732499957,88,0,449.75,64.66000366,11.33333302,0,33,6,0.666666687,123.043335,10.66666698,1.666666627,97,109.3333359,11.33333302,0,0,8,1,1,1,1,224,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
29097,29097,1096138,0,0,NA,71.52500153,362.5,69.98999786,0,0,11.53499985,83.5,12.56499958,5.333333492,4,2,0,0,21.22999954,18,0,25.66666603,10.66666698,31.33333397,0,0,8,1,1,1,1,224,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29098,29098,1096146,0,0,NA,90.5625,625.75,10,0.247500002,82.75,0,472.25,51.83750153,5.333333492,0,42.33333206,3.333333254,0,146.906662,14.66666698,2.666666746,129.6666718,51.66666794,5.333333492,0,1.333333373,8,2,2,2,2,33,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,149.9899902,0
29099,29099,1096147,0,0,NA,49.99000168,369,49.99000168,0,0,0,234,0,2,43.66666794,24.66666603,1,0,21.72333336,8.666666985,0,43.66666794,36.66666794,45.66666794,0,0,8,4,1,1,1,224,40,42,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,9,0,1,0,0
29100,29100,1096148,0,0,NA,52.61750031,540,44.99000168,2.227499962,38.5,0,-160,-15.64750004,7,0.333333343,45.66666794,0,0.333333343,34.91333389,15.66666698,0,108.3333359,102,7.333333492,0,0,8,2,2,1,1,224,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0
29101,29101,1096150,0,0,NA,43.33750153,145.25,44.99000168,0.247500002,20.25,0,26.75,-8.347499847,0.333333343,0,3.333333254,0,0,7.369999886,0.333333343,0,33,4.666666508,0.333333343,0,0,8,1,1,1,1,224,38,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0
29102,29102,1096152,0,0,NA,50.63000107,543.25,69.98999786,0,0,0.639999986,209.75,-0.639999986,3.666666746,0,18.66666603,0,0,137.2100067,31.33333397,2,65.66666412,100,3.666666746,0,2.333333254,8,1,1,1,1,223,44,38,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,6,0,1,0,0
